"Embedding dimension","LSTM dimension","Learning rate","Weight decay","Train ROC AUC","Train precision","Train recall","Train F1 score","Test ROC AUC","Test precision","Test recall","Test F1 score","Loss mean","Loss variance"
"5","7","0.01","1e-05","0.52678","0.54333","1.0","0.7041","0.6513","0.56701","1.0","0.72368","0.693856","5.3953999999991015e-08"
"5","7","0.001","1e-05","0.5117","0.45","1.0","0.62069","0.61736","0.5567","1.0","0.71523","0.6932294999999999","3.4847500000010158e-09"
"5","7","0.0001","1e-05","0.53122","0.598","0.43333","0.50252","0.61463","0.68966","0.33898","0.45455","0.6931735000000001","5.048274999999981e-08"
"5","7","1e-05","1e-05","0.53564","0.0","0.0","0.0","0.60169","0.0","0.0","0.0","0.6943239999999999","7.462339999999886e-07"
"5","7","0.01","1e-06","0.55344","0.4625","1.0","0.63248","0.63768","0.52577","1.0","0.68919","0.6938575","7.433875000000046e-08"
"5","7","0.001","1e-06","0.85799","0.71134","0.8247","0.76384","0.65175","0.67308","0.61404","0.6422","0.494101","6.534321900000001e-05"
"5","7","0.0001","1e-06","0.53228","0.46032","0.44023","0.45005","0.60743","0.0","0.0","0.0","0.6931445","3.90447499999952e-08"
"5","7","1e-05","1e-06","0.54281","0.59583","1.0","0.74674","0.58073","0.39175","1.0","0.56296","0.6935295","1.825147499999995e-07"
"5","7","0.01","1e-07","0.90054","0.86623","0.82839","0.84689","0.67153","0.66667","0.44828","0.53608","0.4246105","0.0004837491447500002"
"5","7","0.001","1e-07","0.83623","0.67097","0.83534","0.74419","0.6741","0.52632","0.68182","0.59406","0.513922","8.325318600000013e-05"
"5","7","0.0001","1e-07","0.68741","0.62801","0.7032","0.66348","0.62735","0.46591","0.91111","0.61654","0.6636230000000001","3.219130100000003e-05"
"5","7","1e-05","1e-07","0.53562","0.48833","1.0","0.65622","0.59758","0.49485","1.0","0.66207","0.6949850000000002","8.67875000000017e-07"
"5","7","0.01","1e-08","0.87428","0.76208","0.81028","0.78544","0.67265","0.56061","0.82222","0.66667","0.47990549999999993","0.00043819998475000063"
"5","7","0.001","1e-08","0.84747","0.74611","0.81049","0.77697","0.67436","0.57407","0.68889","0.62626","0.49212549999999994","0.00016490026475000032"
"5","7","0.0001","1e-08","0.55573","0.55513","0.4672","0.50738","0.61754","0.63158","0.42105","0.50526","0.6926810000000001","8.982379000000012e-06"
"5","7","1e-05","1e-08","0.53541","0.46167","1.0","0.6317","0.6081","0.5567","1.0","0.71523","0.6961955","9.454947499999952e-07"
"5","10","0.01","0.001","0.5","0.57083","1.0","0.72679","0.5","0.54639","1.0","0.70667","0.693928","7.61960000000049e-08"
"5","10","0.001","0.001","0.55396","0.0","0.0","0.0","0.7364","0.0","0.0","0.0","0.6932515000000001","1.4202749999998262e-08"
"5","10","0.0001","0.001","0.55076","0.46333","1.0","0.63326","0.63351","0.5567","1.0","0.71523","0.6931815","6.127500000004511e-10"
"5","10","1e-05","0.001","0.53937","0.4825","1.0","0.65093","0.58684","0.41237","1.0","0.58394","0.6932564999999999","8.820275000000191e-08"
"5","10","0.01","0.0001","0.97233","0.96315","0.89984","0.93042","0.76277","0.61905","0.61905","0.61905","0.25499700000000003","0.0014708272010000004"
"5","10","0.001","0.0001","0.81011","0.66192","0.7561","0.70588","0.74309","0.83673","0.69492","0.75926","0.5348725","0.00017853889874999986"
"5","10","0.0001","0.0001","0.64495","0.54856","0.73982","0.62999","0.53247","0.43103","0.59524","0.5","0.690304","1.6861539999999632e-06"
