"Embedding dimension","LSTM dimension","Learning rate","Weight decay","Train ROC AUC","Train precision","Train recall","Train F1 score","Test ROC AUC","Test precision","Test recall","Test F1 score","Loss mean","Loss variance"
"5","7","1e-05","1e-05","0.73794","0.55457","1.0","0.71347","0.78686","0.59777","1.0","0.74825","0.622818","0.004413880915999998"
"5","7","0.1","1e-06","0.72646","0.0","0.0","0.0","0.75217","0.0","0.0","0.0","0.600633","0.0001322278810000003"
"5","7","0.01","1e-06","0.8705","0.82349","0.88656","0.85386","0.83379","0.79545","0.74468","0.76923","0.4366225","0.0002507066287500002"
"5","7","0.001","1e-06","0.85524","0.80956","0.88376","0.84503","0.81566","0.76768","0.8","0.78351","0.47766400000000003","0.00022483427399999984"
"5","7","0.0001","1e-06","0.77615","0.73671","0.85157","0.78999","0.80927","0.7766","0.7449","0.76042","0.5648835","0.00024701148275"
"5","7","1e-05","1e-06","0.7345","0.67847","0.90909","0.77703","0.75291","0.7438","0.84906","0.79295","0.596947","0.00016943696100000009"
"5","7","0.1","1e-07","0.72799","0.54211","0.99689","0.7023","0.75308","0.59091","1.0","0.74286","0.5933795","0.0002843776447499999"
"5","7","0.01","1e-07","0.90213","0.82918","0.91737","0.87105","0.82516","0.8","0.85106","0.82474","0.3956215","0.00017188628275000012"
"5","7","0.001","1e-07","0.86414","0.82723","0.82005","0.82362","0.80212","0.79747","0.70787","0.75","0.4560595","0.0011172398247500002"
"5","7","0.0001","1e-07","0.78412","0.71322","0.90008","0.79583","0.76428","0.7479","0.83962","0.79111","0.5536804999999999","2.355652475000011e-05"
"5","7","1e-05","1e-07","0.73489","0.68326","0.8791","0.76891","0.78513","0.75","0.81553","0.7814","0.5961584999999999","0.0003259334427500003"
"5","7","0.1","1e-08","0.7063","0.57795","1.0","0.73253","0.75056","0.51412","1.0","0.6791","0.5961295","0.00040493579475"
"5","7","0.01","1e-08","0.85997","0.80238","0.89734","0.84721","0.81277","0.81373","0.82178","0.81773","0.44441300000000006","0.0001444915909999999"
"5","7","0.001","1e-08","0.65159","0.72975","0.89275","0.80306","0.75877","0.75229","0.86316","0.80392","0.57234","0.0017670531299999997"
"5","7","0.0001","1e-08","0.77345","0.72756","0.8787","0.79602","0.78098","0.7234","0.7234","0.7234","0.5559114999999999","0.00012112489274999988"
"5","7","1e-05","1e-08","0.65875","0.57564","1.0","0.73068","0.63322","0.51955","1.0","0.68382","0.6450149999999999","0.006436862345"
"5","10","0.1","0.001","0.5","0.61104","1.0","0.75857","0.5","0.55866","1.0","0.71685","0.596661","0.00011695652899999985"
"5","10","0.01","0.001","0.73593","0.56511","1.0","0.72213","0.74444","0.55307","1.0","0.71223","0.6049280000000001","0.00047432690599999986"
"5","10","0.001","0.001","0.80001","0.73446","0.9098","0.81278","0.80459","0.77551","0.79167","0.78351","0.5324939999999999","7.687798399999988e-05"
"5","10","0.0001","0.001","0.78476","0.71019","0.83087","0.7658","0.77774","0.74468","0.76087","0.75269","0.5525095","4.912784750000026e-06"
"5","10","1e-05","0.001","0.76737","0.67358","0.92637","0.78","0.78143","0.74286","0.79592","0.76847","0.5943634999999999","0.00024074795275000005"
"5","10","0.1","0.0001","0.52774","0.61525","1.0","0.76181","0.58681","0.72626","1.0","0.84142","0.599552","0.00019542032600000046"
"5","10","0.01","0.0001","0.89323","0.82895","0.91238","0.86867","0.84793","0.82222","0.78723","0.80435","0.4168285","0.0001575296027499999"
"5","10","0.001","0.0001","0.90098","0.83396","0.93462","0.88142","0.79432","0.78505","0.84848","0.81553","0.38047000000000003","5.6884489999999946e-05"
"5","10","0.0001","0.0001","0.79909","0.73597","0.86507","0.79531","0.80196","0.73109","0.90625","0.8093","0.5406195","1.324829475000004e-05"
"5","10","1e-05","0.0001","0.76107","0.49178","1.0","0.65932","0.75923","0.73913","0.83333","0.78341","0.610322","0.001211148005999999"
"5","10","0.1","1e-05","0.71132","0.57775","1.0","0.73237","0.78202","0.49721","1.0","0.66418","0.5966469999999999","0.00012167944100000016"
"5","10","0.01","1e-05","0.89895","0.83931","0.90957","0.87303","0.81833","0.7766","0.78495","0.78075","0.41886600000000007","0.00030821992399999987"
"5","10","0.001","1e-05","0.91153","0.84982","0.91595","0.88165","0.81278","0.78351","0.76","0.77157","0.359632","0.00011974816599999994"
"5","10","0.0001","1e-05","0.79342","0.73901","0.85191","0.79146","0.81456","0.70755","0.82418","0.76142","0.5380515","1.4518152749999988e-05"
"5","10","1e-05","1e-05","0.77343","0.66893","0.89818","0.76678","0.77326","0.59218","1.0","0.74386","0.595496","0.0003143397139999999"
"5","10","0.1","1e-06","0.72592","0.0","0.0","0.0","0.74518","0.0","0.0","0.0","0.5987685","0.00012532910275000035"
"5","10","0.01","1e-06","0.90851","0.83155","0.89684","0.86296","0.81898","0.80952","0.82524","0.81731","0.377215","0.00028959690499999994"
"5","10","0.001","1e-06","0.91117","0.84556","0.92863","0.88515","0.82959","0.7766","0.79348","0.78495","0.3714015","3.578042274999999e-05"
"5","10","0.0001","1e-06","0.80068","0.74172","0.86553","0.79886","0.80714","0.76471","0.80412","0.78392","0.5326985","9.273262749999996e-06"
"5","10","1e-05","1e-06","0.67826","0.70252","0.87631","0.77985","0.74282","0.70588","0.80899","0.75393","0.5892155000000001","4.541644750000011e-06"
"5","10","0.1","1e-07","0.7132","0.52363","0.99839","0.68696","0.75685","0.54494","1.0","0.70545","0.6037735","0.00012015000275000014"
"5","10","0.01","1e-07","0.85025","0.82669","0.88218","0.85354","0.79737","0.78351","0.8","0.79167","0.4622615","0.0001674264927500003"
"5","10","0.001","1e-07","0.93224","0.86367","0.95791","0.90835","0.81782","0.79464","0.85577","0.82407","0.3054465","4.7799342749999966e-05"
"5","10","0.0001","1e-07","0.79289","0.74107","0.85725","0.79494","0.76556","0.75258","0.7449","0.74872","0.538577","4.7268641000000104e-05"
"5","10","1e-05","1e-07","0.7749","0.67138","0.89647","0.76777","0.77246","0.72477","0.82292","0.77073","0.588509","6.421764900000009e-05"
"5","10","0.1","1e-08","0.67304","0.56811","0.99852","0.72419","0.70628","0.58427","1.0","0.73759","0.598126","0.0002749830940000002"
"5","10","0.01","1e-08","0.9063","0.83524","0.91864","0.87496","0.78965","0.80909","0.82407","0.81651","0.39611799999999997","0.00020293237599999995"
"5","10","0.001","1e-08","0.89878","0.83322","0.93696","0.88205","0.81664","0.82569","0.82569","0.82569","0.38056949999999995","0.0011905326647500003"
"5","10","0.0001","1e-08","0.77936","0.72843","0.84158","0.78093","0.78999","0.73737","0.7766","0.75648","0.5540334999999998","6.702134274999995e-05"
"5","10","1e-05","1e-08","0.73767","0.66917","0.93018","0.77837","0.78486","0.73267","0.78723","0.75897","0.5880655","1.3038704750000067e-05"
"7","3","0.1","0.001","0.5","0.5984","1.0","0.74875","0.5","0.63687","1.0","0.77816","0.5982575000000001","0.00014104210874999994"
"7","3","0.01","0.001","0.7236","0.59376","1.0","0.74511","0.74562","0.52514","1.0","0.68864","0.6075165","0.0010451922827500002"
"7","3","0.001","0.001","0.68727","0.65129","0.86799","0.74419","0.74218","0.73737","0.7766","0.75648","0.5810934999999999","0.00026227943275000003"
"7","3","0.0001","0.001","0.77059","0.70622","0.87915","0.78325","0.78652","0.69444","0.8427","0.76142","0.5584119999999999","0.0004362871260000003"
"7","3","1e-05","0.001","0.64802","0.0","0.0","0.0","0.67908","0.0","0.0","0.0","0.708789","0.0023167124389999994"
"7","3","0.1","0.0001","0.72626","0.54867","1.0","0.70857","0.75603","0.5419","1.0","0.7029","0.5969175000000001","8.82479287499999e-05"
"7","3","0.01","0.0001","0.79978","0.77707","0.87351","0.82247","0.77427","0.82474","0.7767","0.8","0.5209455","0.00250813251475"
"7","3","0.001","0.0001","0.65717","0.72129","0.86394","0.7862","0.76328","0.71134","0.82143","0.76243","0.5714405","0.0010059139547499998"
"7","3","0.0001","0.0001","0.6796","0.7237","0.81668","0.76738","0.74351","0.73034","0.73864","0.73446","0.583998","0.00012717396600000016"
"7","3","1e-05","0.0001","0.72993","0.54235","1.0","0.70328","0.7464","0.56571","1.0","0.72263","0.6300254999999999","0.0005795091547499997"
"7","3","0.1","1e-05","0.65426","0.59376","1.0","0.74511","0.68887","0.63687","1.0","0.77816","0.598242","0.00011180042600000028"
"7","3","0.01","1e-05","0.79916","0.76236","0.89442","0.82313","0.80823","0.76415","0.84375","0.80198","0.5265735","0.00203214122275"
"7","3","0.001","1e-05","0.80961","0.80689","0.88077","0.84221","0.77908","0.81739","0.87037","0.84305","0.48946000000000006","0.00197782414"
"7","3","0.0001","1e-05","0.67174","0.71054","0.86306","0.77941","0.73492","0.68269","0.83529","0.75132","0.5856045","5.4173254749999996e-05"
"7","3","1e-05","1e-05","0.71599","0.0","0.0","0.0","0.75278","0.0","0.0","0.0","0.7199665000000001","0.0027451111927500015"
"7","3","0.1","1e-06","0.6293","0.59882","1.0","0.74908","0.68901","0.56983","1.0","0.72598","0.5969605","0.00012482043475000012"
"7","3","0.01","1e-06","0.67049","0.70532","0.8745","0.78085","0.73186","0.76271","0.87379","0.81448","0.5736275","0.0009330540087499996"
"7","3","0.001","1e-06","0.66071","0.71555","0.86215","0.78204","0.7239","0.69444","0.82418","0.75377","0.5622695","0.0014232282247500002"
"7","3","0.0001","1e-06","0.66934","0.71883","0.84655","0.77748","0.72697","0.73333","0.74157","0.73743","0.5858725","5.4482738750000136e-05"
"7","3","1e-05","1e-06","0.72793","0.0","0.0","0.0","0.76127","0.0","0.0","0.0","0.841738","0.010411432106000002"
"7","3","0.1","1e-07","0.71702","0.55162","1.0","0.71103","0.76099","0.57542","1.0","0.7305","0.5999885","0.00012757066274999982"
"7","3","0.01","1e-07","0.6751","0.73089","0.8778","0.79763","0.75569","0.69912","0.84043","0.76329","0.5820515","0.00032967643275000016"
"7","3","0.001","1e-07","0.69894","0.68691","0.8751","0.76967","0.75999","0.73333","0.74157","0.73743","0.5710554999999999","0.00012683514475000015"
"7","3","0.0001","1e-07","0.68191","0.7133","0.84851","0.77505","0.75768","0.7625","0.68539","0.72189","0.5832625","0.00012492244874999988"
"7","3","1e-05","1e-07","0.44742","0.58955","1.0","0.74178","0.52502","0.5419","1.0","0.7029","0.6763959999999999","0.0006598661339999997"
"7","3","0.1","1e-08","0.70865","0.54319","1.0","0.70399","0.74064","0.50279","1.0","0.66914","0.6029510000000001","0.000120731679"
"7","3","0.01","1e-08","0.66159","0.71022","0.88872","0.78951","0.72986","0.72807","0.86458","0.79048","0.5734595","0.0009661380647500006"
"7","3","0.001","1e-08","0.79672","0.78552","0.88356","0.83166","0.77489","0.79798","0.77451","0.78607","0.5035865","0.0014000151227499986"
"7","3","0.0001","1e-08","0.7632","0.72518","0.87318","0.79233","0.78309","0.71538","0.90291","0.79828","0.5590885000000001","0.0002176180927500002"
"7","3","1e-05","1e-08","0.74474","0.0","0.0","0.0","0.78395","0.0","0.0","0.0","0.7209030000000001","0.000969886071"
"7","5","0.1","0.001","0.5","0.60851","1.0","0.75662","0.5","0.57542","1.0","0.7305","0.596073","0.00010171245100000024"
"7","5","0.01","0.001","0.70636","0.54446","1.0","0.70505","0.72829","0.46369","1.0","0.63359","0.6265265","0.0013592404827499995"
"7","5","0.001","0.001","0.80237","0.73463","0.88415","0.80248","0.77848","0.75229","0.82","0.78469","0.5164644999999999","0.00097688900475"
"7","5","0.0001","0.001","0.77511","0.71216","0.91221","0.79987","0.77229","0.7479","0.83962","0.79111","0.5504680000000001","0.000307326996"
"7","5","1e-05","0.001","0.71315","0.57445","0.99706","0.72893","0.76524","0.54749","1.0","0.70758","0.639435","0.0002626829649999999"
"7","5","0.1","0.0001","0.5","0.61188","1.0","0.75922","0.5","0.56425","1.0","0.72143","0.5966885000000001","0.00012447180274999977"
"7","5","0.01","0.0001","0.82226","0.78624","0.89144","0.83554","0.78578","0.82796","0.78571","0.80628","0.4779975","8.586077874999996e-05"
"7","5","0.001","0.0001","0.84496","0.7803","0.8374","0.80784","0.81619","0.76852","0.85567","0.80976","0.47531300000000004","0.00024141586100000006"
"7","5","0.0001","0.0001","0.79002","0.71586","0.85019","0.77727","0.799","0.75","0.78947","0.76923","0.5577820000000001","3.427778599999996e-05"
"7","5","1e-05","0.0001","0.7179","0.7054","0.88382","0.7846","0.75911","0.74038","0.79381","0.76617","0.6166935","1.855538274999997e-05"
"7","5","0.1","1e-05","0.70554","0.52634","1.0","0.68967","0.75695","0.53073","1.0","0.69343","0.6020709999999999","9.53276190000003e-05"
"7","5","0.01","1e-05","0.84635","0.79536","0.887","0.83869","0.78168","0.7732","0.72816","0.75","0.472495","5.8596855000000005e-05"
"7","5","0.001","1e-05","0.81332","0.78481","0.86445","0.82271","0.78436","0.7963","0.83495","0.81517","0.5042644999999999","0.004488971514749999"
"7","5","0.0001","1e-05","0.67161","0.67265","0.89245","0.76711","0.73302","0.72449","0.78022","0.75132","0.5801240000000001","0.00021734790400000013"
"7","5","1e-05","1e-05","0.72449","0.51395","0.99918","0.67876","0.77266","0.72131","0.87129","0.78924","0.621227","0.0010907335910000002"
"7","5","0.1","1e-06","0.72432","0.49853","1.0","0.66535","0.75343","0.56425","1.0","0.72143","0.6022455","0.0008475934947499991"
"7","5","0.01","1e-06","0.83484","0.6698","0.92758","0.77789","0.78372","0.75455","0.79808","0.7757","0.5134704999999999","0.0006078925047499996"
"7","5","0.001","1e-06","0.8285","0.79418","0.90566","0.84626","0.80291","0.82292","0.79","0.80612","0.4833755","0.00558146679475"
"7","5","0.0001","1e-06","0.78484","0.72155","0.8704","0.78902","0.79463","0.7234","0.76404","0.74317","0.562511","0.0007102049689999998"
"7","5","1e-05","1e-06","0.7589","0.66708","0.89333","0.7638","0.77939","0.725","0.86139","0.78733","0.6301479999999999","0.0029412021760000006"
"7","5","0.1","1e-07","0.70963","0.53477","1.0","0.69687","0.71472","1.0","0.01053","0.02083","0.6075204999999999","0.0019801152247499996"
"7","5","0.01","1e-07","0.85042","0.78746","0.8879","0.83467","0.83378","0.83146","0.74747","0.78723","0.4523225","7.379458875000002e-05"
"7","5","0.001","1e-07","0.84335","0.80573","0.82143","0.8135","0.78821","0.81081","0.65934","0.72727","0.4692195","0.0004328005347500002"
"7","5","0.0001","1e-07","0.68884","0.70312","0.85142","0.77019","0.75816","0.76923","0.72917","0.74866","0.5847375","6.361130874999994e-05"
"7","5","1e-05","1e-07","0.75316","0.68323","0.89701","0.77566","0.76666","0.73148","0.81443","0.77073","0.6082595000000001","0.00128373948475"
"7","5","0.1","1e-08","0.33911","0.2","0.00065","0.00129","0.44141","0.7191","1.0","0.8366","0.601367","0.0003547667009999995"
"7","5","0.01","1e-08","0.86011","0.81733","0.86743","0.84163","0.80283","0.78261","0.85714","0.81818","0.498979","0.00028691525900000016"
"7","5","0.001","1e-08","0.83081","0.7881","0.90943","0.84443","0.77841","0.78218","0.80612","0.79397","0.43605350000000004","0.0017627558727500003"
"7","5","0.0001","1e-08","0.7909","0.73139","0.84918","0.7859","0.79615","0.7619","0.78431","0.77295","0.5508145","0.0001566161747500004"
"7","5","1e-05","1e-08","0.75084","0.69691","0.87872","0.77733","0.75886","0.72269","0.86","0.78539","0.591911","0.000265970849"
"7","7","0.1","0.001","0.72789","0.54404","1.0","0.70469","0.75171","0.55866","1.0","0.71685","0.6057825000000001","0.0001352645287500001"
"7","7","0.01","0.001","0.73189","0.60472","1.0","0.75368","0.76086","0.50279","1.0","0.66914","0.6048295","0.0004402236947499996"
"7","7","0.001","0.001","0.8206","0.74348","0.87773","0.80505","0.7907","0.81707","0.72043","0.76571","0.519776","0.00018866544399999988"
"7","7","0.0001","0.001","0.7841","0.68379","0.88118","0.77003","0.76281","0.73387","0.86667","0.79476","0.5594494999999999","4.925094749999969e-06"
"7","7","1e-05","0.001","0.74946","0.67554","0.93203","0.78332","0.76611","0.72727","0.86275","0.78924","0.588765","6.476782499999986e-05"
"7","7","0.1","0.0001","0.69703","0.0","0.0","0.0","0.74013","0.0","0.0","0.0","0.6021719999999999","0.0001317517359999999"
"7","7","0.01","0.0001","0.83541","0.74588","0.93059","0.82806","0.81362","0.84524","0.73196","0.78453","0.47853150000000005","8.791685274999994e-05"
"7","7","0.001","0.0001","0.85255","0.81009","0.84751","0.82838","0.80526","0.74757","0.81053","0.77778","0.46129900000000007","0.00019409965899999998"
"7","7","0.0001","0.0001","0.79655","0.68314","0.87076","0.76562","0.81153","0.75532","0.74737","0.75132","0.5409790000000001","4.783488999999981e-06"
"7","7","1e-05","0.0001","0.75276","0.68523","0.9048","0.77985","0.77622","0.59777","1.0","0.74825","0.604018","0.00029630270599999953"
"7","7","0.1","1e-05","0.75881","0.55078","1.0","0.71033","0.78005","0.58659","1.0","0.73944","0.5954815","8.358158274999995e-05"
"7","7","0.01","1e-05","0.88889","0.80911","0.93643","0.86813","0.77778","0.78125","0.76531","0.7732","0.4018225","4.9657718750000044e-05"
"7","7","0.001","1e-05","0.89469","0.82633","0.92444","0.87263","0.80648","0.77778","0.80208","0.78974","0.3813985000000001","9.114164275000009e-05"
"7","7","0.0001","1e-05","0.7956","0.76236","0.83222","0.79576","0.79749","0.72642","0.81053","0.76617","0.5357865","4.5520722749999915e-05"
"7","7","1e-05","1e-05","0.74362","0.68589","0.92523","0.78778","0.74837","0.53631","1.0","0.69818","0.6182105","0.00159016871475"
"7","7","0.1","1e-06","0.68648","0.56932","1.0","0.72556","0.75206","0.0","0.0","0.0","0.6021465","0.00011267006275000009"
"7","7","0.01","1e-06","0.90442","0.84826","0.91097","0.8785","0.79721","0.78261","0.65854","0.71523","0.4033840000000001","0.0002467765440000001"
"7","7","0.001","1e-06","0.84224","0.83358","0.86047","0.84681","0.79612","0.8","0.68085","0.73563","0.4471240000000001","0.0016452013739999994"
"7","7","0.0001","1e-06","0.80396","0.72864","0.87198","0.79389","0.78132","0.72115","0.80645","0.76142","0.5460645000000001","0.00016413803475"
"7","7","1e-05","1e-06","0.72496","0.67576","0.90065","0.77216","0.7527","0.70115","0.7439","0.72189","0.6342869999999999","0.000684568821"
"7","7","0.1","1e-07","0.71459","0.52971","1.0","0.69256","0.74255","0.56983","1.0","0.72598","0.6018569999999999","0.0001274024009999999"
"7","7","0.01","1e-07","0.8312","0.76459","0.91873","0.8346","0.79545","0.76","0.78351","0.77157","0.48911950000000004","5.9846954749999935e-05"
"7","7","0.001","1e-07","0.87641","0.81048","0.86513","0.83692","0.79832","0.75248","0.79167","0.77157","0.444921","0.0008937538089999999"
"7","7","0.0001","1e-07","0.80512","0.67734","0.90113","0.77337","0.79571","0.73043","0.82353","0.77419","0.5437315","1.2874802749999976e-05"
"7","7","1e-05","1e-07","0.71463","0.0","0.0","0.0","0.78285","0.0","0.0","0.0","0.6608489999999999","0.0018042947389999998"
"7","7","0.1","1e-08","0.70592","0.55499","1.0","0.71382","0.74855","0.55307","1.0","0.71223","0.5952385","0.00013973235275"
"7","7","0.01","1e-08","0.88485","0.814","0.91874","0.8632","0.83659","0.81","0.85263","0.83077","0.43695399999999995","0.00020192617400000023"
"7","7","0.001","1e-08","0.91574","0.8038","0.92572","0.86047","0.80161","0.76852","0.85567","0.80976","0.3579135","4.208317275000008e-05"
"7","7","0.0001","1e-08","0.78867","0.71962","0.84787","0.7785","0.78202","0.71","0.79775","0.75132","0.5560784999999999","1.1421102750000036e-05"
"7","7","1e-05","1e-08","0.75225","0.53772","1.0","0.69937","0.78865","0.53631","1.0","0.69818","0.6613095000000001","0.0006338901947500001"
"7","10","0.1","0.001","0.5","0.63085","1.0","0.77364","0.5","0.52514","1.0","0.68864","0.5981235","0.00015206489274999994"
"7","10","0.01","0.001","0.74835","0.55752","1.0","0.71591","0.76344","0.51955","1.0","0.68382","0.5981374999999999","0.0002889761187499997"
"7","10","0.001","0.001","0.80475","0.74067","0.88706","0.80728","0.81179","0.77143","0.82653","0.79803","0.5273205","8.814111474999997e-05"
"7","10","0.0001","0.001","0.77695","0.72455","0.87284","0.79181","0.76775","0.73881","0.89189","0.80816","0.5686525","0.0003766615087499999"
"7","10","1e-05","0.001","0.74123","0.6843","0.90958","0.78102","0.77159","0.75269","0.74468","0.74866","0.5996465000000002","0.0004247797527500004"
"7","10","0.1","0.0001","0.72915","0.52718","1.0","0.6904","0.74975","0.56425","1.0","0.72143","0.6013735000000001","0.00045206033274999965"
"7","10","0.01","0.0001","0.91494","0.85925","0.90848","0.88318","0.76846","0.77778","0.80769","0.79245","0.35460600000000003","0.0003177945840000001"
"7","10","0.001","0.0001","0.88334","0.88113","0.86782","0.87443","0.80798","0.8","0.75","0.77419","0.394252","0.005310196676000001"
"7","10","0.0001","0.0001","0.80035","0.77207","0.83617","0.80285","0.798","0.73469","0.76596","0.75","0.5281089999999999","4.514646899999988e-05"
"7","10","1e-05","0.0001","0.72766","0.70377","0.8555","0.77226","0.75462","0.71429","0.81522","0.76142","0.5881565","5.310902750000015e-06"
"7","10","0.1","1e-05","0.73213","0.70651","0.88053","0.78398","0.73346","0.76364","0.8","0.7814","0.6010185","0.00022259356274999996"
"7","10","0.01","1e-05","0.89838","0.83025","0.91551","0.8708","0.81","0.76271","0.9","0.82569","0.41059999999999997","0.00022734256000000005"
"7","10","0.001","1e-05","0.89388","0.85234","0.93098","0.88992","0.82497","0.75","0.77528","0.76243","0.3475285","0.0004931092727499998"
"7","10","0.0001","1e-05","0.81464","0.66246","0.94137","0.77767","0.79058","0.72449","0.78022","0.75132","0.5375479999999999","1.5997366000000018e-05"
"7","10","1e-05","1e-05","0.74219","0.68645","0.90699","0.78146","0.75593","0.72807","0.83838","0.77934","0.586428","2.404435999999996e-06"
"7","10","0.1","1e-06","0.65657","0.26667","0.00295","0.00584","0.74844","0.5","0.01064","0.02083","0.597093","0.00014568384099999972"
"7","10","0.01","1e-06","0.90115","0.82657","0.90573","0.86434","0.82304","0.79381","0.77","0.78173","0.41155050000000004","0.00012702694475"
"7","10","0.001","1e-06","0.93211","0.89071","0.94184","0.91557","0.75899","0.72477","0.79","0.75598","0.29777499999999996","4.306079499999999e-05"
"7","10","0.0001","1e-06","0.80228","0.74288","0.85769","0.79616","0.78951","0.75904","0.70787","0.73256","0.5402184999999999","8.284961275000004e-05"
"7","10","1e-05","1e-06","0.75695","0.69082","0.90023","0.78175","0.77357","0.72115","0.80645","0.76142","0.5898669999999999","6.429036100000017e-05"
"7","10","0.1","1e-07","0.71832","0.58988","0.97792","0.73588","0.77177","0.53933","1.0","0.70073","0.5994045","0.00014382574475000043"
"7","10","0.01","1e-07","0.90206","0.81979","0.93323","0.87284","0.81162","0.78495","0.76042","0.77249","0.39336000000000004","4.5359549999999975e-05"
"7","10","0.001","1e-07","0.93893","0.88707","0.95126","0.91804","0.82684","0.75758","0.86207","0.80645","0.284121","0.0005443009490000005"
"7","10","0.0001","1e-07","0.80064","0.72634","0.84082","0.7794","0.80316","0.7619","0.8","0.78049","0.5492435","0.00038066070274999996"
"7","10","1e-05","1e-07","0.69904","0.53814","1.0","0.69973","0.73364","0.76316","0.81308","0.78733","0.5969385","8.109153275000003e-05"
"7","10","0.1","1e-08","0.72978","0.56889","0.9926","0.72326","0.75012","0.6875","0.12644","0.21359","0.600792","0.00019427371600000024"
"7","10","0.01","1e-08","0.90759","0.84162","0.89502","0.8675","0.83383","0.77174","0.81609","0.7933","0.40159849999999997","0.0001999655427499999"
"7","10","0.001","1e-08","0.91002","0.85911","0.94317","0.89918","0.83665","0.81982","0.85849","0.83871","0.3390565","0.0004666960527500002"
"7","10","0.0001","1e-08","0.79202","0.67588","0.917","0.77819","0.78266","0.78351","0.76","0.77157","0.5336879999999999","8.332675999999976e-06"
"7","10","1e-05","1e-08","0.76912","0.6737","0.89016","0.76695","0.77399","0.68539","0.7625","0.72189","0.588308","3.1196259999999933e-06"
"10","3","0.1","0.001","0.5","0.59461","1.0","0.74577","0.5","0.59218","1.0","0.74386","0.5987665","0.0001608390327499999"
"10","3","0.01","0.001","0.72202","0.57269","1.0","0.7283","0.73718","0.48045","1.0","0.64906","0.6000495","0.0005267809947500002"
"10","3","0.001","0.001","0.7782","0.7356","0.89391","0.80707","0.77735","0.75439","0.85149","0.8","0.5465899999999999","0.0010189570000000002"
"10","3","0.0001","0.001","0.70934","0.74725","0.81026","0.77748","0.72068","0.73","0.78495","0.75648","0.5864305000000001","4.117614475000003e-05"
"10","3","1e-05","0.001","0.72271","0.0","0.0","0.0","0.79047","0.0","0.0","0.0","0.724549","0.008507891448999999"
"10","3","0.1","0.0001","0.50188","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.5958404999999999","9.929684474999986e-05"
"10","3","0.01","0.0001","0.67277","0.7335","0.83665","0.78169","0.72167","0.73729","0.85294","0.79091","0.571645","0.0007166081450000007"
"10","3","0.001","0.0001","0.79392","0.78061","0.86312","0.81979","0.77733","0.7757","0.78302","0.77934","0.4818860000000001","0.0007811561439999995"
"10","3","0.0001","0.0001","0.66838","0.68134","0.88273","0.76907","0.76932","0.74684","0.68605","0.71515","0.585576","0.00015509672400000006"
"10","3","1e-05","0.0001","0.75298","0.51622","1.0","0.68093","0.74846","0.58659","1.0","0.73944","0.663664","0.021191626844000007"
"10","3","0.1","1e-05","0.73553","0.53055","1.0","0.69328","0.77165","0.56983","1.0","0.72598","0.5953955","8.576332474999991e-05"
"10","3","0.01","1e-05","0.6823","0.7281","0.84779","0.7834","0.77795","0.76852","0.81373","0.79048","0.575982","0.0005707852060000001"
"10","3","0.001","1e-05","0.81008","0.75635","0.88491","0.8156","0.78252","0.82243","0.77876","0.8","0.4974964999999999","0.0016944295527499998"
"10","3","0.0001","1e-05","0.67866","0.69209","0.91418","0.78778","0.74099","0.73832","0.80612","0.77073","0.577752","0.00024806860600000023"
"10","3","1e-05","1e-05","0.71068","0.66436","0.89349","0.76208","0.76047","0.0","0.0","0.0","0.6412500000000001","4.0666120000000164e-05"
"10","3","0.1","1e-06","0.70512","0.54193","1.0","0.70292","0.73542","0.47486","1.0","0.64394","0.5984255","0.00012149417475000011"
"10","3","0.01","1e-06","0.78844","0.74182","0.8967","0.81194","0.80128","0.77391","0.85577","0.81279","0.5327695","0.0016203854247499997"
"10","3","0.001","1e-06","0.67044","0.71709","0.83716","0.77249","0.73845","0.75","0.8125","0.78","0.5730565000000001","0.0011919033027500004"
"10","3","0.0001","1e-06","0.74494","0.70578","0.88994","0.78723","0.74411","0.72269","0.86","0.78539","0.5891055","4.342394750000034e-06"
"10","3","1e-05","1e-06","0.70847","0.0","0.0","0.0","0.76226","0.0","0.0","0.0","0.7714875","0.00821189955875"
"10","3","0.1","1e-07","0.72752","0.54753","1.0","0.70762","0.7529","0.59322","1.0","0.74468","0.5924404999999999","8.805536474999996e-05"
"10","3","0.01","1e-07","0.68375","0.74873","0.84681","0.79476","0.72456","0.752","0.8785","0.81034","0.566378","0.000635970316"
"10","3","0.001","1e-07","0.64455","0.73063","0.85345","0.78728","0.72881","0.72222","0.83871","0.77612","0.5702130000000001","0.0017350008409999997"
"10","3","0.0001","1e-07","0.75588","0.54258","0.99922","0.70328","0.73994","0.56983","1.0","0.72598","0.6500065","0.006343176352750002"
"10","3","1e-05","1e-07","0.75898","0.55204","1.0","0.71138","0.78447","0.55307","1.0","0.71223","0.617584","0.002092901784"
"10","3","0.1","1e-08","0.68106","0.59545","1.0","0.74643","0.70952","0.58659","1.0","0.73944","0.5975119999999999","0.00019579203599999975"
"10","3","0.01","1e-08","0.80801","0.74791","0.87859","0.808","0.78886","0.76699","0.79","0.77833","0.5638175","0.0013733010187499998"
"10","3","0.001","1e-08","0.66629","0.75847","0.84955","0.80143","0.72759","0.71429","0.78652","0.74866","0.5597780000000001","0.001773149885999999"
"10","3","0.0001","1e-08","0.77935","0.70125","0.85267","0.76958","0.77709","0.7265","0.85","0.78341","0.541998","0.00032439289600000006"
