"Embedding dimension","LSTM dimension","Learning rate","Weight decay","Train ROC AUC","Train precision","Train recall","Train F1 score","Test ROC AUC","Test precision","Test recall","Test F1 score","Loss mean","Loss variance"
"15","10","1e-05","0.001","0.54618","0.52667","0.12701","0.20466","0.61025","0.0","0.0","0.0","0.6931645","2.9307475000000475e-07"
"15","10","0.01","0.0001","0.54372","0.47917","1.0","0.64789","0.62873","0.47423","1.0","0.64336","0.693935","1.8318500000000353e-07"
"15","10","0.001","0.0001","0.92311","0.79927","0.87251","0.83429","0.67595","0.71429","0.60345","0.65421","0.3589565","0.0003069970627500002"
"15","10","0.1","0.0001","0.54013","0.51667","1.0","0.68132","0.62532","0.0","0.0","0.0","0.7059565000000001","0.0004065409727500004"
"15","10","0.0001","0.0001","0.52901","0.49123","0.62107","0.54857","0.56941","0.42424","0.71795","0.53333","0.6930829999999999","6.382100000000274e-08"
"15","10","0.01","0.0001","0.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.693855","5.0594999999997946e-08"
"15","10","1e-05","0.0001","0.55","0.0","0.0","0.0","0.55771","1.0","0.02326","0.04545","0.693023","3.868099999999938e-08"
"15","10","0.001","0.0001","0.88946","0.78912","0.84211","0.81475","0.66812","0.54902","0.68293","0.6087","0.43100249999999996","7.414960874999998e-05"
"15","10","0.1","1e-05","0.56589","0.51917","1.0","0.68349","0.64351","0.42268","1.0","0.5942","0.701149","1.2533979000000047e-05"
"15","10","0.0001","0.0001","0.65211","0.60955","0.69551","0.6497","0.57332","0.55102","0.52941","0.54","0.6811695","7.04319547500002e-05"
"15","10","0.01","1e-05","0.51969","0.0","0.0","0.0","0.56436","0.0","0.0","0.0","0.6938729999999997","4.28910000000039e-08"
"15","10","1e-05","0.0001","0.52453","0.46167","1.0","0.6317","0.66468","0.51546","1.0","0.68027","0.6933835","2.3082750000001653e-08"
"15","10","0.001","1e-05","0.9088","0.87979","0.8132","0.84519","0.71698","0.54545","0.68182","0.60606","0.40093300000000004","0.0004400815010000002"
"15","10","0.1","1e-05","0.53063","0.0","0.0","0.0","0.65791","0.53608","1.0","0.69799","0.702291","2.059404900000012e-05"
"15","10","0.0001","1e-05","0.68232","0.65422","0.65","0.6521","0.64494","0.66","0.62264","0.64078","0.660579","3.2486259000000185e-05"
"15","10","0.01","1e-05","0.54334","0.5275","1.0","0.69067","0.62359","0.0","0.0","0.0","0.6938420000000001","6.340600000000026e-08"
"15","10","1e-05","1e-05","0.55243","0.0","0.0","0.0","0.70055","0.0","0.0","0.0","0.6983560000000001","4.521644000000004e-06"
"15","10","0.001","1e-05","0.94741","0.90211","0.87199","0.88679","0.69983","0.6","0.61364","0.60674","0.30046000000000006","0.00020249596999999996"
"15","10","0.1","1e-06","0.54947","0.45833","1.0","0.62857","0.54987","0.42697","0.92683","0.58462","0.7027225000000001","2.007515875000004e-05"
"15","10","0.0001","1e-05","0.7081","0.6843","0.66667","0.67537","0.62325","0.4717","0.625","0.53763","0.633695","2.7812274999999976e-05"
"15","10","0.01","1e-06","0.94642","0.94216","0.7594","0.84097","0.7753","0.82143","0.43396","0.5679","0.3424035","0.00049725141275"
"15","10","1e-05","1e-05","0.52039","0.0","0.0","0.0","0.58667","0.625","0.26786","0.375","0.6930035","9.179275000000495e-08"
"15","10","0.001","1e-06","0.91744","0.79113","0.83107","0.81061","0.68723","0.625","0.6383","0.63158","0.3806035","0.0003310503527499997"
"15","10","0.1","1e-06","0.52833","0.58583","1.0","0.73883","0.57523","0.47423","1.0","0.64336","0.7050445","6.322849474999995e-05"
"15","10","0.0001","1e-06","0.7218","0.61231","0.71971","0.66168","0.67796","0.55932","0.75","0.64078","0.6351835","3.6069182749999944e-05"
"15","10","0.01","1e-06","0.94063","0.91779","0.85994","0.88792","0.71264","0.51064","0.61538","0.55814","0.322822","0.00041365997600000014"
"15","10","1e-05","1e-06","0.58658","0.47701","0.32937","0.38967","0.62457","0.6875","0.22917","0.34375","0.6926435000000001","6.372275000000131e-08"
"15","10","0.001","1e-06","0.96302","0.85791","0.9","0.87845","0.66252","0.65116","0.5283","0.58333","0.2765345","0.00030872880474999985"
"15","10","0.1","1e-07","0.53137","0.0","0.0","0.0","0.6236","0.0","0.0","0.0","0.70339","1.0750260000000027e-05"
"15","10","0.0001","1e-06","0.64962","0.63734","0.56709","0.60017","0.58029","0.55556","0.33898","0.42105","0.6835090000000001","2.5148468999999915e-05"
"15","10","0.01","1e-07","0.87318","0.71557","0.81709","0.76297","0.61008","0.65217","0.77586","0.70866","0.425824","0.00010349124400000002"
"15","10","1e-05","1e-06","0.57871","0.47167","1.0","0.641","0.54953","0.4433","1.0","0.61429","0.6945650000000001","8.467149999999982e-07"
"15","10","0.001","1e-07","0.96184","0.86856","0.9209","0.89397","0.67009","0.675","0.51923","0.58696","0.269822","0.0002498773660000001"
"15","10","0.1","1e-07","0.53846","0.59583","1.0","0.74674","0.59778","0.0","0.0","0.0","0.7032015","1.2712702749999956e-05"
"15","10","0.0001","1e-07","0.67367","0.64965","0.60098","0.62437","0.59561","0.62222","0.51852","0.56566","0.6670675","3.779979875000006e-05"
"15","10","0.01","1e-07","0.90063","0.85","0.83651","0.8432","0.66595","0.64103","0.4717","0.54348","0.401816","0.0005042242140000001"
"15","10","1e-05","1e-07","0.5285","0.51667","1.0","0.68132","0.59889","0.52577","1.0","0.68919","0.693232","4.284960000000017e-07"
"15","10","0.001","1e-07","0.8851","0.87389","0.81919","0.84566","0.73743","0.69231","0.52941","0.6","0.4330045","0.0002770712647499998"
"15","10","0.1","1e-08","0.52531","0.0","0.0","0.0","0.65851","0.0","0.0","0.0","0.7081425","0.0002726446887499997"
"15","10","0.0001","1e-07","0.68438","0.71473","0.66909","0.69115","0.62667","0.70213","0.55932","0.62264","0.6645159999999999","0.00015525160400000016"
"15","10","0.01","1e-08","0.85383","0.7031","0.81168","0.7535","0.52763","0.63636","0.36842","0.46667","0.5167045000000001","0.00042290881474999956"
"15","10","1e-05","1e-07","0.56508","0.0","0.0","0.0","0.59609","0.0","0.0","0.0","0.6941939999999999","1.593784e-06"
"15","10","0.001","1e-08","0.92365","0.91345","0.86657","0.88939","0.66447","0.50943","0.675","0.58065","0.336948","0.0003544858560000004"
"15","10","0.1","1e-08","0.54819","0.0","0.0","0.0","0.66199","0.71429","0.10204","0.17857","0.7029455","1.591225474999993e-05"
"15","10","0.0001","1e-08","0.74155","0.7","0.7","0.7","0.6548","0.55769","0.65909","0.60417","0.63422","0.00019858227000000002"
"15","10","0.01","1e-08","0.95265","0.84201","0.91331","0.87621","0.67204","0.74359","0.51786","0.61053","0.3540295","0.0011390014047500004"
"15","10","1e-05","1e-08","0.58249","0.49931","0.6188","0.55267","0.56712","0.67143","0.78333","0.72308","0.6919665000000002","3.798275000000322e-08"
"15","10","0.001","1e-08","0.8922","0.86146","0.83765","0.84939","0.67393","0.59649","0.75556","0.66667","0.4319885","0.00028221184275"
"15","15","0.1","0.001","0.52603","0.55417","1.0","0.71314","0.56783","0.4433","1.0","0.61429","0.7092080000000001","0.0006104633659999998"
"15","10","0.0001","1e-08","0.69623","0.73547","0.67746","0.70528","0.61447","0.59494","0.82456","0.69118","0.668371","0.00022495742899999977"
"15","15","0.01","0.001","0.50093","0.55417","1.0","0.71314","0.5","0.50515","1.0","0.67123","0.6939945","1.2433474999999262e-07"
"15","10","1e-05","1e-08","0.5632","0.46667","1.0","0.63636","0.49531","0.47423","1.0","0.64336","0.6926380000000001","6.876000000000208e-09"
"15","15","0.001","0.001","0.50095","0.56167","1.0","0.71932","0.5","0.46392","1.0","0.6338","0.6932225000000001","8.758750000001797e-09"
"15","15","0.1","0.001","0.53484","0.6475","1.0","0.78604","0.58898","0.54639","1.0","0.70667","0.6998975","1.9373887500000207e-06"
"15","15","0.0001","0.001","0.54247","0.47917","1.0","0.64789","0.65787","0.51546","1.0","0.68027","0.6931864999999999","2.8327500000000453e-09"
"15","15","0.01","0.001","0.51896","0.48417","1.0","0.65244","0.64772","0.5567","1.0","0.71523","0.6938774999999999","6.718874999999285e-08"
"15","15","1e-05","0.001","0.53989","0.51307","0.26792","0.35202","0.60606","0.56098","0.54762","0.55422","0.693182","8.815999999999736e-09"
"15","15","0.001","0.001","0.55896","0.0","0.0","0.0","0.67165","0.0","0.0","0.0","0.6932429999999999","7.181000000000464e-09"
"15","15","0.1","0.0001","0.54734","0.0","0.0","0.0","0.62489","0.0","0.0","0.0","0.700305","1.2350755000000024e-05"
"15","15","0.0001","0.001","0.57729","0.0","0.0","0.0","0.60842","0.0","0.0","0.0","0.6931645000000001","4.184749999999803e-09"
"15","15","0.01","0.0001","0.50093","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.6939110000000001","8.3899e-08"
"15","15","1e-05","0.001","0.56747","0.57943","1.0","0.73372","0.5466","0.57732","1.0","0.73203","0.6927525","3.5618750000003e-08"
"15","15","0.001","0.0001","0.53001","0.5425","1.0","0.7034","0.56293","0.50515","1.0","0.67123","0.693224","2.2273999999999416e-08"
"15","15","0.1","0.0001","0.56278","0.0","0.0","0.0","0.61787","0.0","0.0","0.0","0.6994745","2.845594749999985e-06"
"15","15","0.0001","0.0001","0.6859","0.52883","0.66186","0.58791","0.63506","0.65909","0.52727","0.58586","0.6702265","0.0004681341827500001"
"15","15","0.01","0.0001","0.57671","0.535","1.0","0.69707","0.63853","0.47423","1.0","0.64336","0.694028","1.813960000000125e-07"
"15","15","1e-05","0.0001","0.54952","0.52583","1.0","0.68924","0.59307","0.56701","1.0","0.72368","0.6932995","3.32547500000046e-08"
"15","15","0.001","0.0001","0.85576","0.83308","0.7997","0.81605","0.66107","0.69767","0.55556","0.61856","0.47861450000000005","9.566541474999997e-05"
"15","15","0.1","1e-05","0.54914","0.47667","1.0","0.6456","0.57338","0.0","0.0","0.0","0.701738","6.328896000000018e-06"
"15","15","0.0001","0.0001","0.74641","0.73242","0.64894","0.68815","0.64169","0.56863","0.67442","0.61702","0.6136955","1.0078184749999984e-05"
"15","15","0.01","1e-05","0.52569","0.37417","1.0","0.54457","0.64103","0.53608","1.0","0.69799","0.6939505","8.718475000000364e-08"
"15","15","1e-05","0.0001","0.53675","0.44444","0.64188","0.52522","0.62511","0.71429","0.54545","0.61856","0.6931539999999999","6.311399999999668e-08"
"15","15","0.001","1e-05","0.99096","0.93761","0.97477","0.95583","0.64286","0.6383","0.54545","0.58824","0.130527","0.0004873535709999999"
"15","15","0.1","1e-05","0.53799","0.585","1.0","0.73817","0.71514","0.49485","1.0","0.66207","0.7055535","6.864670274999991e-05"
"15","15","0.0001","1e-05","0.64465","0.54737","0.61782","0.58047","0.63264","0.53846","0.65116","0.58947","0.6783925000000001","5.922355874999995e-05"
"15","15","0.01","1e-05","0.52666","0.49917","1.0","0.66593","0.5797","0.46392","1.0","0.6338","0.69387","3.5370000000000356e-08"
"15","15","1e-05","1e-05","0.57912","0.49583","1.0","0.66295","0.55208","0.50515","1.0","0.67123","0.6957324999999999","2.1637687499999846e-06"
"15","15","0.001","1e-05","0.97667","0.95547","0.9267","0.94086","0.68728","0.55769","0.725","0.63043","0.24373999999999998","0.00040825937000000016"
"15","15","0.1","1e-06","0.55018","0.5","0.00644","0.01272","0.56689","0.58763","1.0","0.74026","0.7030225","2.716256875000004e-05"
"15","15","0.0001","1e-05","0.7344","0.65079","0.66606","0.65834","0.66365","0.72222","0.48148","0.57778","0.6250585","1.764072275000005e-05"
"15","15","0.01","1e-06","0.96835","0.87614","0.91271","0.89405","0.61082","0.47619","0.47619","0.47619","0.2859115","0.0008444679027500004"
"15","15","0.001","1e-06","0.9558","0.91187","0.90214","0.90698","0.71766","0.71698","0.64407","0.67857","0.28421550000000007","0.0012811214847500002"
"15","15","1e-05","1e-05","0.53162","0.62996","0.20458","0.30886","0.60206","0.52941","0.40909","0.46154","0.693064","6.494400000000588e-08"
"15","15","0.0001","1e-06","0.79326","0.66027","0.79537","0.72155","0.64747","0.73214","0.66129","0.69492","0.5783965","0.0006124670327499995"
"15","15","0.1","1e-06","0.54008","1.0","0.00136","0.00272","0.5966","0.7","0.17949","0.28571","0.7040060000000001","3.645400400000014e-05"
"15","15","1e-05","1e-06","0.5609","0.49129","0.91624","0.63962","0.53354","0.59036","0.875","0.70504","0.6928185000000001","6.238275000000744e-08"
"15","15","0.01","1e-06","0.96671","0.9146","0.89787","0.90615","0.64638","0.64583","0.62","0.63265","0.309961","0.0008611383090000003"
"15","15","0.1","1e-07","0.5401","0.66667","0.00699","0.01384","0.56436","0.0","0.0","0.0","0.7057315","2.1852742749999983e-05"
"15","15","0.001","1e-06","0.99279","0.97741","0.97156","0.97447","0.7084","0.70833","0.64151","0.67327","0.1165865","0.00030296354274999995"
"15","15","0.01","1e-07","0.84459","0.68251","0.77907","0.7276","0.65395","0.54","0.61364","0.57447","0.5223985000000002","0.00074519224275"
"15","15","0.0001","1e-06","0.79481","0.70709","0.77414","0.73909","0.58019","0.6","0.62264","0.61111","0.5872265","0.00010547287274999999"
"15","15","0.001","1e-07","0.99137","0.95644","0.95126","0.95385","0.68423","0.5","0.53659","0.51765","0.1592925","0.0027698980187499996"
"15","15","1e-05","1e-06","0.55056","0.61051","0.50601","0.55337","0.61578","0.0","0.0","0.0","0.6930685","4.762275000000084e-08"
"15","15","0.0001","1e-07","0.73183","0.63768","0.7148","0.67404","0.63915","0.61702","0.58","0.59794","0.6235650000000001","0.0001309701850000003"
"15","15","0.1","1e-07","0.53389","0.0","0.0","0.0","0.625","1.0","0.11321","0.20339","0.707499","2.243089899999991e-05"
"15","15","1e-05","1e-07","0.52914","0.57435","0.46051","0.51117","0.58073","0.6875","0.37288","0.48352","0.693056","1.7823999999999416e-08"
"15","15","0.01","1e-07","0.94683","0.81481","0.92437","0.86614","0.6994","0.56364","0.70455","0.62626","0.3172295","0.0011214625747499995"
"15","15","0.1","1e-08","0.58324","0.57083","1.0","0.72679","0.55297","0.57812","0.68519","0.62712","0.7126659999999999","0.00045024127400000003"
"15","15","0.001","1e-07","0.98651","0.98873","0.9723","0.98045","0.64108","0.66667","0.49057","0.56522","0.143329","0.005495615539"
"15","15","0.01","1e-08","0.87249","0.94563","0.54645","0.69264","0.6769","0.625","0.29412","0.4","0.44159","0.00016051659000000006"
"15","15","0.0001","1e-07","0.7723","0.62689","0.74008","0.6788","0.66624","0.68293","0.51852","0.58947","0.5968835","3.9900232750000026e-05"
"15","15","0.001","1e-08","0.9784","0.96154","0.96315","0.96234","0.70906","0.76923","0.53571","0.63158","0.1329325","0.00065184311875"
"15","15","1e-05","1e-07","0.53594","0.53737","0.48475","0.5097","0.60616","0.0","0.0","0.0","0.6930715000000001","1.0272749999998862e-08"
"15","15","0.0001","1e-08","0.77162","0.63495","0.71961","0.67463","0.64156","0.64706","0.6","0.62264","0.5965565","0.00017018548274999964"
"15","15","0.1","1e-08","0.57964","0.64118","0.1964","0.30069","0.68553","0.65789","0.87719","0.75188","0.7045195000000001","2.180214474999991e-05"
"15","15","1e-05","1e-08","0.53557","0.44417","1.0","0.61512","0.64808","0.60274","0.78571","0.68217","0.6930419999999999","1.5266000000001137e-08"
"15","15","0.01","1e-08","0.90102","0.7918","0.83709","0.81382","0.71021","0.8","0.32","0.45714","0.39302950000000003","0.0009742893047499999"
"15","20","0.1","0.001","0.54542","0.0","0.0","0.0","0.63572","0.0","0.0","0.0","0.7084435000000001","0.0006597347927500003"
"15","15","0.001","1e-08","0.99895","0.98884","0.98569","0.98726","0.64535","0.58","0.63043","0.60417","0.082256","0.001483690004"
"15","15","0.0001","1e-08","0.74195","0.693","0.73113","0.71155","0.62128","0.55932","0.70213","0.62264","0.6148775","2.861418874999996e-05"
"15","20","0.01","0.001","0.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.69399","1.8831000000000473e-07"
"15","15","1e-05","1e-08","0.57458","0.56667","1.0","0.7234","0.53846","0.53608","1.0","0.69799","0.6975019999999998","3.111616000000012e-06"
"15","20","0.001","0.001","0.60358","0.0","0.0","0.0","0.59207","0.0","0.0","0.0","0.693286","8.04400000000372e-09"
"15","20","0.0001","0.001","0.55261","0.5669","0.73182","0.63889","0.61447","0.67213","0.7193","0.69492","0.6931885","2.676274999999496e-08"
"15","20","0.1","0.001","0.54051","0.56417","1.0","0.72136","0.58482","0.50515","1.0","0.67123","0.7009235","1.7050832749999933e-05"
"15","20","1e-05","0.001","0.53398","0.53341","0.75083","0.62371","0.5699","0.65116","0.5283","0.58333","0.692817","3.531100000000191e-08"
"15","20","0.01","0.001","0.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.694241","7.926789999999789e-07"
"15","20","0.1","0.0001","0.53777","0.51833","1.0","0.68277","0.62381","0.44211","1.0","0.61314","0.713622","0.0012135796559999993"
"15","20","0.001","0.001","0.50861","0.42667","1.0","0.59813","0.53846","0.59794","1.0","0.74839","0.693213","9.880999999999002e-09"
"15","20","0.01","0.0001","0.53221","0.0","0.0","0.0","0.60281","0.0","0.0","0.0","0.69397","1.6812000000000532e-07"
"15","20","0.0001","0.001","0.53525","0.53684","0.17436","0.26323","0.58291","0.0","0.0","0.0","0.6931565","1.1412750000000547e-08"
"15","20","0.001","0.0001","0.99927","0.99541","0.99389","0.99465","0.71854","0.71053","0.55102","0.62069","0.07489000000000003","0.0024803433600000006"
"15","20","1e-05","0.001","0.53931","0.0","0.0","0.0","0.6026","0.0","0.0","0.0","0.6929800000000002","6.886000000000574e-08"
"15","20","0.0001","0.0001","0.76659","0.66718","0.73299","0.69854","0.65523","0.54386","0.70455","0.61386","0.5900125","2.9206428750000002e-05"
"15","20","0.1","0.0001","0.53488","0.44667","1.0","0.61751","0.62629","0.45361","1.0","0.62411","0.7000555","3.7661647500000126e-06"
"15","20","1e-05","0.0001","0.55535","0.46118","0.88989","0.60752","0.58226","0.43529","0.86047","0.57812","0.6926755","4.6799474999999896e-07"
"15","20","0.01","0.0001","0.52286","0.0","0.0","0.0","0.59302","0.0","0.0","0.0","0.6938095","2.4492247500000076e-06"
"15","20","0.1","1e-05","0.54973","0.59509","0.15446","0.24526","0.6117","0.81818","0.19149","0.31034","0.7058115","5.759293275000016e-05"
"15","20","0.001","0.0001","0.99931","0.9937","0.99214","0.99292","0.68346","0.52727","0.67442","0.59184","0.0507235","0.00265944561275"
"15","20","0.01","1e-05","0.99105","0.96602","0.95981","0.9629","0.66209","0.61364","0.50943","0.5567","0.1533545","0.00163443311475"
"15","20","0.0001","0.0001","0.79892","0.77885","0.68451","0.72864","0.64368","0.46","0.58974","0.51685","0.546079","4.1446609000000124e-05"
"15","20","0.001","1e-05","0.99932","0.99247","0.99434","0.9934","0.72679","0.80952","0.58621","0.68","0.039287","0.0015762839310000001"
"15","20","1e-05","0.0001","0.57026","0.43917","1.0","0.61031","0.55961","0.48718","0.86364","0.62295","0.6928205","4.293547499999902e-07"
"15","20","0.0001","1e-05","0.75158","0.64395","0.72553","0.68231","0.62202","0.59615","0.63265","0.61386","0.606858","6.262978600000004e-05"
"15","20","0.1","1e-05","0.55375","0.0","0.0","0.0","0.57513","0.45833","0.80488","0.58407","0.7063885000000001","5.193455275000002e-05"
"15","20","1e-05","1e-05","0.56865","0.0","0.0","0.0","0.57179","0.0","0.0","0.0","0.692713","2.491099999999717e-08"
"15","20","0.01","1e-05","0.50099","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.6939080000000001","5.2985999999997626e-08"
"15","20","0.1","1e-06","0.53252","0.47326","0.76792","0.58561","0.60638","0.41772","0.86842","0.5641","0.7106584999999999","0.00017530107274999987"
"15","20","0.001","1e-05","0.99968","0.98473","0.99422","0.98945","0.67436","0.65217","0.66667","0.65934","0.0667145","0.0008783899947500002"
"15","20","0.01","1e-06","0.94646","0.85321","0.8928","0.87256","0.77613","0.75","0.64286","0.69231","0.2972825","0.0008256143987499999"
"15","20","0.0001","1e-05","0.74697","0.7431","0.67239","0.70598","0.67436","0.725","0.55769","0.63043","0.6058084999999999","1.9137122750000038e-05"
"15","20","0.001","1e-06","0.9934","0.96472","0.96769","0.96621","0.71705","0.7027","0.48148","0.57143","0.13917100000000002","0.0014935924090000005"
"15","20","1e-05","1e-05","0.57795","0.53009","0.63356","0.57722","0.59887","0.57732","1.0","0.73203","0.6927475000000001","2.718875000000047e-08"
"15","20","0.0001","1e-06","0.85996","0.85008","0.75549","0.8","0.65983","0.51852","0.62222","0.56566","0.4834975","5.191013875000001e-05"
"15","20","0.1","1e-06","0.54309","0.43333","1.0","0.60465","0.62927","0.46392","1.0","0.6338","0.706513","9.310777100000013e-05"
"15","20","1e-05","1e-06","0.5431","0.49917","1.0","0.66593","0.59651","0.50515","1.0","0.67123","0.6929985000000001","1.1552750000000133e-08"
"15","20","0.01","1e-06","0.95754","0.9213","0.87537","0.89774","0.60965","0.67442","0.50877","0.58","0.32048449999999995","0.0031904867347499997"
"15","20","0.1","1e-07","0.54904","0.56656","0.84985","0.67988","0.57143","0.65957","0.55357","0.60194","0.7060045","0.00014126389474999995"
"15","20","0.001","1e-06","0.98533","0.96147","0.91653","0.93846","0.73121","0.56818","0.64103","0.60241","0.20432449999999996","0.00260393767475"
"15","20","0.01","1e-07","0.98373","0.93497","0.93007","0.93252","0.66104","0.56364","0.7381","0.63918","0.2078725","0.0015634530287499996"
"15","20","0.0001","1e-06","0.81821","0.70266","0.75943","0.72994","0.67965","0.71111","0.58182","0.64","0.5458385000000001","7.162898274999991e-05"
"15","20","0.001","1e-07","0.999","0.98206","0.99834","0.99013","0.63547","0.52083","0.55556","0.53763","0.05533650000000001","0.0009442672927500002"
"15","20","1e-05","1e-06","0.54645","0.41924","0.97018","0.58548","0.52972","0.4433","1.0","0.61429","0.692884","1.0074000000000964e-08"
"15","20","0.0001","1e-07","0.78516","0.74954","0.67323","0.70934","0.61008","0.5","0.66667","0.57143","0.57885","3.8382800000000035e-05"
"15","20","0.1","1e-07","0.53054","0.49833","1.0","0.66518","0.67131","0.6087","0.96552","0.74667","0.7061379999999999","3.2212085999999896e-05"
"15","20","1e-05","1e-07","0.56573","0.57143","0.00805","0.01587","0.56647","0.0","0.0","0.0","0.693189","6.227900000000107e-08"
"15","20","0.01","1e-07","0.94104","0.92525","0.80842","0.8629","0.71581","0.725","0.55769","0.63043","0.39091299999999995","0.0009811424509999999"
"15","20","0.1","1e-08","0.54208","0.53402","0.45841","0.49333","0.59996","0.0","0.0","0.0","0.7271155000000001","0.003582126574749999"
"15","20","0.001","1e-07","0.99826","0.98423","0.97959","0.9819","0.65617","0.68182","0.6","0.6383","0.091549","0.001012040779"
"15","20","0.01","1e-08","0.94121","0.82114","0.90991","0.86325","0.75772","0.62069","0.81818","0.70588","0.33632","0.00070464655"
"15","20","0.0001","1e-07","0.87396","0.847","0.77489","0.80934","0.66798","0.51724","0.75","0.61224","0.4730255","0.00013028143475000005"
"15","20","0.001","1e-08","0.99933","0.99421","0.98849","0.99134","0.66","0.64","0.64","0.64","0.049118499999999995","8.928092275e-05"
"15","20","1e-05","1e-07","0.56971","0.62555","0.22153","0.32719","0.65171","0.0","0.0","0.0","0.6925259999999999","4.3422400000001576e-07"
"15","20","0.0001","1e-08","0.79789","0.66038","0.77206","0.71186","0.61324","0.5","0.60976","0.54945","0.5602214999999998","3.684397275000001e-05"
"15","20","0.1","1e-08","0.53331","0.55327","0.45053","0.49664","0.57939","0.60241","0.87719","0.71429","0.71336","0.0002457747599999999"
"15","20","1e-05","1e-08","0.53154","0.45018","0.92952","0.60659","0.54288","0.56098","0.86792","0.68148","0.6929885","1.2307274999999124e-07"
"15","20","0.01","1e-08","0.98084","0.93522","0.94622","0.94069","0.69078","0.7381","0.57407","0.64583","0.2761075","0.00202212915875"
"20","10","0.1","0.001","0.5","0.55917","1.0","0.71726","0.5","0.45361","1.0","0.62411","0.699212","2.3043259999999805e-06"
"15","20","0.001","1e-08","0.99197","0.9646","0.97148","0.96803","0.74376","0.63636","0.65116","0.64368","0.128495","0.001079323635"
"20","10","0.01","0.001","0.5","0.48083","1.0","0.64941","0.5","0.41237","1.0","0.58394","0.6939680000000001","2.4265600000000103e-07"
"15","20","0.0001","1e-08","0.81347","0.80416","0.70303","0.7502","0.72635","0.79592","0.67241","0.72897","0.5391799999999999","6.48994400000001e-05"
"20","10","0.001","0.001","0.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.6932254999999999","6.0547500000010505e-09"
"15","20","1e-05","1e-08","0.57969","0.57543","0.65601","0.61309","0.52771","0.58","0.52727","0.55238","0.692456","5.4343999999996916e-08"
"20","10","0.0001","0.001","0.53308","0.5425","0.54844","0.54545","0.60271","0.5567","1.0","0.71523","0.6931700000000001","2.9000000000024705e-10"
"20","10","0.1","0.001","0.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.699171","2.4992689999999925e-06"
"20","10","1e-05","0.001","0.52813","0.48333","1.0","0.65169","0.51667","0.56701","1.0","0.72368","0.6931725","5.372875000000234e-08"
"20","10","0.01","0.001","0.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.6938505","7.037474999999644e-08"
"20","10","0.1","0.0001","0.53489","0.0","0.0","0.0","0.58718","0.0","0.0","0.0","0.6993345","2.014964749999953e-06"
"20","10","0.001","0.001","0.55606","0.0","0.0","0.0","0.6575","0.0","0.0","0.0","0.6932015","2.09627500000017e-08"
"20","10","0.01","0.0001","0.55692","0.0","0.0","0.0","0.58671","0.0","0.0","0.0","0.693832","8.922600000000475e-08"
"20","10","0.0001","0.001","0.67666","0.59715","0.61694","0.60688","0.61581","0.60563","0.82692","0.69919","0.6542844999999999","5.693644749999937e-06"
"20","10","0.001","0.0001","0.86465","0.71405","0.81509","0.76123","0.62078","0.50909","0.66667","0.57732","0.4433255","0.00023256188474999993"
"20","10","1e-05","0.001","0.54594","0.0","0.0","0.0","0.66123","0.0","0.0","0.0","0.6950714999999998","1.0372827500000139e-06"
"20","10","0.0001","0.0001","0.70646","0.70097","0.62027","0.65816","0.65879","0.68519","0.62712","0.65487","0.650641","2.303572900000001e-05"
"20","10","0.1","0.0001","0.5341","0.0","0.0","0.0","0.5515","0.0","0.0","0.0","0.7016465","4.2421832749999836e-05"
"20","10","1e-05","0.0001","0.53513","0.0","0.0","0.0","0.62051","0.0","0.0","0.0","0.6933414999999999","1.3459275000000734e-07"
"20","10","0.1","1e-05","0.54005","0.0","0.0","0.0","0.64069","0.0","0.0","0.0","0.701325","6.6313650000000235e-06"
"20","10","0.01","0.0001","0.52977","0.495","1.0","0.66221","0.63384","0.47423","1.0","0.64336","0.693952","2.0127600000000281e-07"
"20","10","0.01","1e-05","0.53864","0.55917","1.0","0.71726","0.70064","0.46392","1.0","0.6338","0.6939139999999999","3.6514000000003354e-08"
"20","10","0.001","0.0001","0.54604","0.0","0.0","0.0","0.65281","0.0","0.0","0.0","0.6932765","1.2532750000000419e-08"
"20","10","0.001","1e-05","0.96746","0.94959","0.94652","0.94805","0.71318","0.58974","0.53488","0.56098","0.2166925","0.00024662081875000006"
"20","10","0.0001","0.0001","0.71924","0.65217","0.65905","0.65559","0.65848","0.71429","0.64815","0.67961","0.6334545","1.920307475000005e-05"
"20","10","0.0001","1e-05","0.72526","0.67466","0.68403","0.67931","0.65909","0.53704","0.65909","0.59184","0.6327695","1.9601934749999955e-05"
"20","10","1e-05","0.0001","0.56093","1.0","0.00335","0.00668","0.66453","1.0","0.04444","0.08511","0.6930890000000001","3.210899999999486e-08"
"20","10","1e-05","1e-05","0.52459","0.55422","0.21562","0.31046","0.54402","0.0","0.0","0.0","0.6931095","5.3954749999998957e-08"
"20","10","0.1","1e-05","0.54631","0.0","0.0","0.0","0.60185","0.0","0.0","0.0","0.7005424999999998","1.449698874999992e-05"
